category,subcategory,item_group,item_name,unit,description,tags,source
Structural Steel,Fasteners & Welding,High Strength Bolts,High Strength Bolts - M24,box,,steel;fastener,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,High Strength Bolts,High Strength Bolts - M30,box,,steel;fastener,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Welding Electrodes,Welding Electrodes - E6013 2.6mm,box,,steel;welding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Welding Electrodes,Welding Electrodes - E6013 3.2mm,box,,steel;welding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Welding Electrodes,Welding Electrodes - E7018 3.2mm,box,,steel;welding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Welding Electrodes,Welding Electrodes - E7018 4.0mm,box,,steel;welding,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,Clay Bricks,Clay Bricks - Standard clay brick,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,Clay Bricks,Clay Bricks - Engineering brick,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,Concrete Blocks,Concrete Blocks - 100mm block,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,Concrete Blocks,Concrete Blocks - 150mm block,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,Concrete Blocks,Concrete Blocks - 200mm block,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,AAC Blocks,AAC Blocks - 600x200x100,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,AAC Blocks,AAC Blocks - 600x200x150,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Blocks & Bricks,AAC Blocks,AAC Blocks - 600x200x200,each,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Mortar & Grout,Masonry Mortar,Masonry Mortar - M4 mortar 25kg,bag,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Mortar & Grout,Masonry Mortar,Masonry Mortar - M6 mortar 25kg,bag,,masonry,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Mortar & Grout,Tile Grout,Tile Grout - Cementitious grout 5kg,bag,,masonry;finishes,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Mortar & Grout,Tile Grout,Tile Grout - Cementitious grout 25kg,bag,,masonry;finishes,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Masonry,Mortar & Grout,Tile Grout,Tile Grout - Epoxy grout 5kg,bag,,masonry;finishes,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Softwood Timber,Softwood Timber - 38x89,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Softwood Timber,Softwood Timber - 38x140,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Softwood Timber,Softwood Timber - 50x100,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Softwood Timber,Softwood Timber - 50x150,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Hardwood Timber,Hardwood Timber - 50x50,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Hardwood Timber,Hardwood Timber - 75x75,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Hardwood Timber,Hardwood Timber - 100x100,meter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Plywood,Plywood - 6mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Plywood,Plywood - 9mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Plywood,Plywood - 12mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,Plywood,Plywood - 18mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,MDF Board,MDF Board - 6mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,MDF Board,MDF Board - 9mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,MDF Board,MDF Board - 12mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber & Boards,MDF Board,MDF Board - 18mm,sheet,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber Treatment,Timber Preservative,Timber Preservative - Clear preservative 5L,liter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Timber & Carpentry,Timber Treatment,Timber Preservative,Timber Preservative - Clear preservative 20L,liter,,timber,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Bituminous Membrane,Bituminous Membrane - 3mm membrane,roll,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Bituminous Membrane,Bituminous Membrane - 4mm membrane,roll,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,PVC Membrane,PVC Membrane - 1.2mm PVC membrane,square_meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,PVC Membrane,PVC Membrane - 1.5mm PVC membrane,square_meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,TPO Membrane,TPO Membrane - 1.2mm TPO membrane,square_meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,TPO Membrane,TPO Membrane - 1.5mm TPO membrane,square_meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Cementitious Waterproofing,Cementitious Waterproofing - 20kg cementitious waterproofing,bag,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,PU Waterproofing Coating,PU Waterproofing Coating - 20L PU coating,pail,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Waterstop,Waterstop - PVC waterstop 150mm,meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Waterstop,Waterstop - PVC waterstop 200mm,meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Waterproofing & Roofing,Waterproofing Systems,Waterstop,Waterstop - Hydrophilic waterstop 20x10,meter,,waterproofing,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
